Year,Country,Gross Domestic Product (GDP),GDP Growth Rate (%),Price Inflation Rate (%)
1992,Jordan,5310833194.0,14.34977606,3.995835606
1992,Kazakhstan,24917355372.0,-5.299999999,82.35942488
1992,"Korea, Rep.",355525000000.0,6.198642798,6.213281464
1992,Kuwait,19858555215.0,4.153980922,-0.545471214
1992,Kyrgyz Republic,2316562500.0,-13.83783782,10.20763482
1992,Lao PDR,1127806945.0,5.559857768,9.86452967
1992,Lebanon,5843579161.0,16.4383457,31.6503076
1992,Malaysia,59167550163.0,8.885117978,4.7672283
1992,Maldives,284875809.0,5.991783374,16.85599775
1992,Mongolia,1317611864.0,-9.256465704,21.93483208
1992,Myanmar,2411552297.0,9.660942453,21.9132104
1992,Nepal,3401211581.0,4.106406617,17.14952362
1992,Oman,12452275683.0,8.413884259,2.111150506
1992,Pakistan,48884671947.0,7.705897817,9.509041462
1992,Philippines,60422328242.0,0.417629066,8.651003579
1992,Qatar,7646153984.0,7.927137935,3.060306031
1992,Saudi Arabia,137088000000.0,3.987540164,-0.077006006
1992,Singapore,52131320033.0,6.639805569,2.263071187
1992,Sri Lanka,9703011636.0,4.399991252,11.38343705
1992,Syrian Arab Republic,33107349666.0,12.97279007,11.00917431
1992,Tajikistan,1909246641.0,-29.00000106,11.18745334
1992,Thailand,111453000000.0,8.083388023,4.139145751
1992,Timor-Leste,1236354422.0,4.942936305,4.843521556
1992,Turkiye,159105000000.0,5.035634939,70.07610387
1992,United Arab Emirates,54239171888.0,3.344944862,2.080245139
1992,Uzbekistan,12941297376.0,-11.2,12.17375952
1992,Viet Nam,9866990236.0,8.646047459,5.772232768
1992,"Yemen, Rep.",17959367194.0,8.207598137,29.41176471
1993,Afghanistan,7652785670.0,4.74796003,6.124619936
1993,Armenia,1201312829.0,-8.799998793,126.8455368
1993,Azerbaijan,1570392598.0,-23.09999872,1128.000024
1993,Bahrain,5200265957.0,12.87000667,2.538860104
1993,Bangladesh,33166519418.0,4.711561725,3.0148186
1993,Bhutan,225973692.8,1.98636659,11.19801659
1993,Brunei Darussalam,4105729021.0,0.304572874,4.25170068
1993,Cambodia,2533727592.0,5.600001174,4.398758198
1993,China,619112000000.0,13.8837293,14.61007864
1993,Cyprus,6590291048.0,0.700000488,4.854166667
1993,Georgia,2701301483.0,-29.30000197,12.66676181
1993,India,279296000000.0,4.750776218,6.326890488
1993,Indonesia,158007000000.0,6.496408118,9.671893382
1993,"Iran, Islamic Rep.",63743623231.0,-1.471011483,21.20263075
1993,Iraq,1031944881.0,30.28982949,207.6923077
1993,Israel,178264000000.0,5.254969835,10.92381786
1993,Japan,4536940000000.0,-0.459219716,1.243045897
1993,Jordan,5606400222.0,4.48698978,3.316666667
1993,Kazakhstan,23409260880.0,-9.200000002,82.35942488
1993,"Korea, Rep.",392666000000.0,6.877474129,4.800996602
1993,Kuwait,23941391391.0,33.99046756,0.382541365
1993,Kyrgyz Republic,2028295455.0,-15.45932822,10.20763482
1993,Lao PDR,1327748690.0,5.912556554,6.267222415
1993,Lebanon,7941744492.0,10.7656698,31.6503076
1993,Malaysia,66894966969.0,9.894943334,3.536585366
1993,Maldives,322417837.2,5.991783374,20.12735931
1993,Mongolia,768401634.2,-3.16879155,268.1504889
1993,Myanmar,3163020044.0,6.039410227,31.83160687
1993,Nepal,3660041667.0,3.849850026,7.505394191
1993,Oman,12493107932.0,6.042960675,2.111150506
1993,Pakistan,51809999353.0,1.757747698,9.97366476
1993,Philippines,62036529147.0,2.181889986,6.716311041
1993,Qatar,7156593654.0,7.927137935,-0.873362445
1993,Saudi Arabia,132968000000.0,-1.363741432,1.055795314
1993,Singapore,60603815716.0,11.45965088,2.289299644
1993,Sri Lanka,10338679636.0,6.900063251,11.74673702
1993,Syrian Arab Republic,36860133630.0,6.150895573,13.2231405
1993,Tajikistan,1646693642.0,-16.39999984,11.18745334
1993,Thailand,128889000000.0,8.251915915,3.312191684
1993,Timor-Leste,1236354422.0,4.942936305,4.843521556
1993,Turkiye,180416000000.0,7.651265203,66.09384298
1993,United Arab Emirates,55625170253.0,1.261190951,2.080245139
1993,Uzbekistan,13099013836.0,-2.300000004,12.17375952
1993,Viet Nam,13180953598.0,8.072730657,5.772232768
1993,"Yemen, Rep.",21736802664.0,4.001966381,35.75229802
1994,Afghanistan,7652785670.0,4.74796003,6.124619936
1994,Armenia,1315158637.0,5.400002779,3373.759443
1994,Azerbaijan,1193141110.0,-19.70000124,1662.215949
1994,Bahrain,5567553457.0,-0.250001485,0.816910898
1994,Bangladesh,33768660883.0,3.890126441,5.313740079
1994,Bhutan,258954708.0,4.95150367,7.00995355
1994,Brunei Darussalam,4087220219.0,3.145397395,2.462518449
1994,Cambodia,2791435272.0,-34.80863877,4.398758198
1994,China,564322000000.0,13.03680663,24.25698972
1994,Cyprus,7425703929.0,5.899998701,4.698589311
1994,Georgia,2514070772.0,-10.39999397,12.66676181
1994,India,327276000000.0,6.65892407,10.24793556
1994,Indonesia,176892000000.0,7.539971096,8.532005254
1994,"Iran, Islamic Rep.",71841461172.0,-1.698286119,31.44702842
1994,Iraq,3991349283.0,3.85453245,448.5
1994,Israel,178264000000.0,5.254969835,12.27550819
1994,Japan,4998800000000.0,1.083383174,0.695458058
1994,Jordan,6236295978.0,4.9714767,3.516696241
1994,Kazakhstan,21250792886.0,-12.6,1877.372395
1994,"Korea, Rep.",463620000000.0,9.268666338,6.2658595
1994,Kuwait,24848483838.0,8.436165645,2.534435262
1994,Kyrgyz Republic,1681006993.0,-20.08515884,10.20763482
1994,Lao PDR,1543606345.0,8.159018533,6.784480786
1994,Lebanon,9599127050.0,8.105241977,31.6503076
1994,Malaysia,74478356958.0,9.212041793,3.724970554
1994,Maldives,356014932.1,5.991783374,3.386100983
1994,Mongolia,925817092.2,2.134382695,87.58000933
1994,Myanmar,4432257187.0,7.477958358,24.09878608
1994,Nepal,4066775510.0,8.216002693,8.349286729
1994,Oman,12918855657.0,3.875774167,2.111150506
1994,Pakistan,52293470813.0,3.737415558,12.36819439
1994,Philippines,73159336915.0,4.373665918,10.38647343
1994,Qatar,7374450769.0,7.927137935,1.321585903
1994,Saudi Arabia,135175000000.0,0.55872019,0.564325479
1994,Singapore,73688724431.0,11.09568931,3.100132626
1994,Sri Lanka,11717604209.0,5.599918725,8.448712487
1994,Syrian Arab Republic,45086948775.0,7.213029205,15.32846715
1994,Tajikistan,1522018436.0,-21.29999801,11.18745334
1994,Thailand,146684000000.0,7.997024667,5.047748977
1994,Timor-Leste,1236354422.0,4.942936305,4.843521556
1994,Turkiye,130650000000.0,-4.668147364,105.2149865
1994,United Arab Emirates,59305093980.0,6.896148551,2.080245139
1994,Uzbekistan,12899156991.0,-5.199999993,12.17375952
1994,Viet Nam,16286433533.0,8.838980952,5.772232768
1994,"Yemen, Rep.",28019483764.0,6.721949122,49.39415538
1995,Afghanistan,7652785670.0,4.74796003,6.124619936
1995,Armenia,1468317435.0,6.89999842,175.9513255
1995,Azerbaijan,2417331193.0,-11.79999911,411.7596418
1995,Bahrain,5849467819.0,3.929991545,2.704034751
1995,Bangladesh,37939748769.0,5.121277897,10.29781179
1995,Bhutan,290490983.8,7.074117278,9.487548368
1995,Brunei Darussalam,4734103536.0,4.47870734,5.966641395
1995,Cambodia,3441205693.0,9.903468901,-0.798944338
1995,China,734485000000.0,10.95395434,16.79122517
1995,Cyprus,9933133247.0,8.362469305,2.61581788
1995,Georgia,2693768413.0,2.599996724,162.7171522
1995,India,360282000000.0,7.574491838,10.22488616
1995,Indonesia,202132000000.0,8.220007399,9.420323216
1995,"Iran, Islamic Rep.",96419225745.0,2.401044552,49.65598585
1995,Iraq,12894029888.0,2.120021498,387.3108478
1995,Israel,104893000000.0,5.254969835,9.931446651
1995,Japan,5545560000000.0,2.630999616,-0.127899045
1995,Jordan,6727597032.0,6.200874444,2.353124513
1995,Kazakhstan,20374302652.0,-8.200000001,176.1552989
1995,"Korea, Rep.",566581000000.0,9.614565393,4.480741086
1995,Kuwait,27186980647.0,4.858291252,2.686727566
1995,Kyrgyz Republic,1661018519.0,-5.42382191,10.20763482
1995,Lao PDR,1763536305.0,7.031254324,19.59391899
1995,Lebanon,11718795529.0,6.44886257,31.6503076
1995,Malaysia,88705342903.0,9.829085197,3.450575096
1995,Maldives,398988955.0,5.991783374,5.488861332
1995,Mongolia,1452165005.0,6.376426886,0.043516101
1995,Myanmar,5289174927.0,6.948051437,25.1947124
1995,Nepal,4401104418.0,3.468451893,7.622969507
1995,Oman,13802600780.0,4.99681952,2.111150506
1995,Pakistan,60636071684.0,4.962609146,12.34357852
1995,Philippines,84644328727.0,4.625225117,6.83199611
1995,Qatar,8137911978.0,7.927137935,2.956521739
1995,Saudi Arabia,143343000000.0,0.212091345,4.868431031
1995,Singapore,87812540788.0,7.175401121,1.720533848
1995,Sri Lanka,13029697561.0,5.500085234,7.674848734
1995,Syrian Arab Republic,50866369710.0,7.026589543,7.979957806
1995,Tajikistan,1231567145.0,-12.41632223,11.18745334
1995,Thailand,169279000000.0,8.120315346,5.818181818
1995,Timor-Leste,1236354422.0,4.942936305,4.843521556
1995,Turkiye,169320000000.0,7.878266876,89.11331722
1995,United Arab Emirates,65743666576.0,6.687886464,2.080245139
1995,Uzbekistan,13350468917.0,-0.900000005,12.17375952
1995,Viet Nam,20736164459.0,9.540480175,5.772232768
1995,"Yemen, Rep.",12796345679.0,5.669371322,55.08110687
1996,Afghanistan,7652785670.0,4.74796003,6.124619936
1996,Armenia,1596968946.0,5.865400749,18.68118564
1996,Azerbaijan,3176507376.0,1.299999405,19.79480281
1996,Bahrain,6101861436.0,4.110006115,-0.452227383
1996,Bangladesh,46438484108.0,4.522919217,2.37712903
1996,Bhutan,303408345.6,5.565172862,8.790013819
1996,Brunei Darussalam,5115454090.0,2.878317747,1.99613651
1996,Cambodia,3506695720.0,5.897505607,7.150861409
1996,China,863749000000.0,9.922556756,8.313160289
1996,Cyprus,10011918444.0,1.248581576,2.978924865
1996,Georgia,3095047604.0,11.20000201,39.3575
1996,India,392897000000.0,7.549522249,8.977152338
1996,Indonesia,227370000000.0,7.818187077,7.973280856
1996,"Iran, Islamic Rep.",120404000000.0,6.35052602,28.93734402
1996,Iraq,10433698621.0,11.02078564,-16.11732575
1996,Israel,114506000000.0,5.928291132,11.41669332
1996,Japan,4923390000000.0,3.133870993,0.136600359
1996,Jordan,6927503526.0,2.087020782,6.501218027
1996,Kazakhstan,21035357937.0,0.500000002,39.18254237
1996,"Korea, Rep.",610167000000.0,7.890703326,4.924543543
1996,Kuwait,31492373309.0,0.605127159,3.553985697
1996,Kyrgyz Republic,1827570586.0,7.084502408,31.94733772
1996,Lao PDR,1873671550.0,6.928323728,13.0244157
1996,Lebanon,13690217334.0,11.28593572,31.6503076
1996,Malaysia,100855000000.0,10.00270069,3.488559459
1996,Maldives,450382328.0,7.858646927,6.241245915
1996,Mongolia,1345719472.0,2.235093843,46.88995215
1996,Myanmar,6123556701.0,6.442715348,16.27539664
1996,Nepal,4521580381.0,5.328284175,9.220466624
1996,Oman,15277763329.0,3.04593991,2.111150506
1996,Pakistan,63320170084.0,4.846581287,10.37380859
1996,Philippines,94648084429.0,5.860347872,7.476103778
1996,Qatar,9059340385.0,7.927137935,4.904534606
1996,Saudi Arabia,158662000000.0,2.637424215,1.222069885
1996,Singapore,96293086513.0,7.47139086,1.383180525
1996,Sri Lanka,13897738375.0,3.799967206,15.93583104
1996,Syrian Arab Republic,61546280624.0,9.825569405,8.249890099
1996,Tajikistan,1043654822.0,-16.69999844,11.18745334
1996,Thailand,183035000000.0,5.651944465,5.805105547
1996,Timor-Leste,1236354422.0,4.942936305,4.843521556
1996,Turkiye,181464000000.0,7.379664474,80.41215114
1996,United Arab Emirates,73571233996.0,5.798404061,2.080245139
1996,Uzbekistan,13948892216.0,1.700000003,12.17375952
1996,Viet Nam,24657470575.0,9.340017499,5.675
1996,"Yemen, Rep.",6496163616.0,4.634967317,30.73373327
1997,Afghanistan,7652785670.0,4.74796003,6.124619936
1997,Armenia,1639492445.0,3.3210797,13.96076412
1997,Azerbaijan,3962362387.0,5.800000148,3.674348097
1997,Bahrain,6349202394.0,3.092999787,2.43155134
1997,Bangladesh,48244309133.0,4.489896498,5.305601057
1997,Bhutan,352229076.7,5.373838519,6.505487183
1997,Brunei Darussalam,5197311972.0,-1.471171572,1.711560045
1997,Cambodia,3443413389.0,4.006621079,7.960213978
1997,China,961602000000.0,9.236779894,2.786465055
1997,Cyprus,9547818700.0,2.64089464,3.605344444
1997,Georgia,3510520231.0,10.51904122,7.087617629
1997,India,415868000000.0,4.04982085,7.164252115
1997,Indonesia,215749000000.0,4.699878854,6.226141634
1997,"Iran, Islamic Rep.",113919000000.0,1.350399274,17.34922575
1997,Iraq,20764857056.0,21.23793613,23.06319968
1997,Israel,118859000000.0,3.79045235,8.969575201
1997,Japan,4492450000000.0,0.981228732,1.747804587
1997,Jordan,7245839210.0,3.308475383,3.037884203
1997,Kazakhstan,22165932063.0,1.699999999,17.40804106
1997,"Korea, Rep.",569755000000.0,6.170552427,4.438931846
1997,Kuwait,30350190704.0,2.473325258,0.682191435
1997,Kyrgyz Republic,1767864036.0,9.915253894,23.43542785
1997,Lao PDR,1747011857.0,6.872091271,27.50886245
1997,Lebanon,15751867489.0,1.054966667,31.6503076
1997,Malaysia,100005000000.0,7.32274185,2.662514597
1997,Maldives,508223602.4,8.39794083,7.572834671
1997,Mongolia,1180934203.0,3.896713584,36.55611489
1997,Myanmar,4722288502.0,5.651582963,29.69723258
1997,Nepal,4918691917.0,5.048612545,4.009988605
1997,Oman,15837451235.0,6.033512507,2.111150506
1997,Pakistan,62433340468.0,1.014396011,11.37549289
1997,Philippines,94106317565.0,5.186411674,5.590259397
1997,Qatar,11297802115.0,7.927137935,4.834489819
1997,Saudi Arabia,165964000000.0,1.103782052,0.057154704
1997,Singapore,100124000000.0,8.316209111,2.003586185
1997,Sri Lanka,15091913884.0,6.405399696,9.573696264
1997,Syrian Arab Republic,66420400891.0,5.023804508,1.886111362
1997,Tajikistan,921517486.7,1.680674136,11.18745334
1997,Thailand,150180000000.0,-2.753575153,5.625797471
1997,Timor-Leste,1236354422.0,4.942936305,4.843521556
1997,Turkiye,189878000000.0,7.577663644,85.66936165
1997,United Arab Emirates,78839008445.0,8.190398641,2.080245139
1997,Uzbekistan,14744603774.0,5.199999997,12.17375952
1997,Viet Nam,26843700442.0,8.152084143,3.209526063
1997,"Yemen, Rep.",6838298531.0,5.23111204,2.176726674
1998,Afghanistan,7652785670.0,4.74796003,6.124619936
1998,Armenia,1893726437.0,7.299999988,8.672486324
1998,Azerbaijan,4446368571.0,9.999999612,-0.772697886
1998,Bahrain,6183776596.0,4.790002789,-0.366533865
1998,Bangladesh,49984559471.0,5.177026873,8.402237956
1998,Bhutan,363458380.9,5.914030835,10.58558999
1998,Brunei Darussalam,4051142386.0,-0.558508851,-0.44137931
1998,Cambodia,3120425503.0,4.681632104,14.80650354
1998,China,1029060000000.0,7.845951782,-0.773186012
1998,Cyprus,10248617647.0,6.110846746,2.227707327
1998,Georgia,3613497317.0,3.104902718,3.566807813
1998,India,421351000000.0,6.184415822,13.23083898
1998,Indonesia,95445547873.0,-13.12672549,58.45104447
1998,"Iran, Islamic Rep.",110277000000.0,2.08001178,17.86613421
1998,Iraq,20617405044.0,34.85709514,14.76877356
1998,Israel,120057000000.0,4.115555069,5.491900435
1998,Japan,4098360000000.0,-1.270330495,0.661974191
1998,Jordan,7912270804.0,3.01217269,3.091666667
1998,Kazakhstan,22135245507.0,-1.899999999,7.146326655
1998,"Korea, Rep.",383332000000.0,-5.129448165,7.513580081
1998,Kuwait,25943705784.0,3.662054728,0.129658288
1998,Kyrgyz Republic,1645963750.0,2.121835264,10.45738258
1998,Lao PDR,1280177839.0,3.967608092,90.98073456
1998,Lebanon,17247179006.0,3.665723785,31.6503076
1998,Malaysia,72167498981.0,-7.359415188,5.270342003
1998,Maldives,540096397.6,7.494683025,-1.404252338
1998,Mongolia,1124440205.0,3.339936599,9.357042177
1998,Myanmar,6459461639.0,5.866213153,51.48754975
1998,Nepal,4856255044.0,3.016389475,11.24446778
1998,Oman,13996914694.0,2.642338032,2.111150506
1998,Pakistan,62191955814.0,2.550234298,6.228004154
1998,Philippines,74492416330.0,-0.5140906,9.234934323
1998,Qatar,10255495027.0,7.927137935,2.951388889
1998,Saudi Arabia,146775000000.0,2.893362521,-0.371269735
1998,Singapore,85728207782.0,-2.191015006,-0.267502293
1998,Sri Lanka,15794972847.0,4.698423048,9.364243007
1998,Syrian Arab Republic,70418173719.0,6.785304524,-0.797165633
1998,Tajikistan,1320199582.0,5.312867659,11.18745334
1998,Thailand,113676000000.0,-7.634035286,7.99472875
1998,Timor-Leste,1236354422.0,4.942936305,4.843521556
1998,Turkiye,275942000000.0,2.404150257,84.64134348
1998,United Arab Emirates,75674336283.0,0.291994349,2.080245139
1998,Uzbekistan,14988971211.0,4.300000001,12.17375952
1998,Viet Nam,27209602050.0,5.764455458,7.266198044
1998,"Yemen, Rep.",6322175566.0,6.006694599,5.976508521
1999,Afghanistan,7652785670.0,4.74796003,6.124619936
1999,Armenia,1845482173.0,3.300000001,0.64824576
1999,Azerbaijan,4581248567.0,7.4000013,-8.525170005
1999,Bahrain,6621010372.0,4.29999896,-1.287587972
1999,Bangladesh,51270569884.0,4.670156369,6.106695898
1999,Bhutan,399311199.5,7.983972022,6.776993936
1999,Brunei Darussalam,4600116699.0,3.052157142,-0.415627598
1999,Cambodia,3517242477.0,12.70538114,4.008207021
1999,China,1094010000000.0,7.661651506,-1.401472683
1999,Cyprus,10497908306.0,4.997960422,1.63
1999,Georgia,2800025883.0,2.869257044,19.19267582
1999,India,458820000000.0,8.845755559,4.66982038
1999,Indonesia,140001000000.0,0.791126083,20.47783111
1999,"Iran, Islamic Rep.",113848000000.0,2.002696233,20.07070781
1999,Iraq,36881601584.0,17.58226601,12.57776234
1999,Israel,120923000000.0,3.330492529,5.18102372
1999,Japan,4635980000000.0,-0.333929958,-0.341296928
1999,Jordan,8149929478.0,3.389530794,0.606256568
1999,Kazakhstan,16870817182.0,2.699999998,8.296027653
1999,"Korea, Rep.",497514000000.0,11.46694243,0.812957254
1999,Kuwait,30122365849.0,-1.789009125,2.990810359
1999,Kyrgyz Republic,1249061487.0,3.65578939,37.03092584
1999,Lao PDR,1454430642.0,7.306376071,125.2721284
1999,Lebanon,17391056369.0,-0.525584635,31.6503076
1999,Malaysia,79148421053.0,6.137612011,2.744561302
1999,Maldives,589239753.6,6.175655828,2.953708361
1999,Mongolia,1057408589.0,3.070369011,7.564941503
1999,Myanmar,8486832801.0,10.94512998,18.40104337
1999,Nepal,5033642384.0,4.41257328,7.45111261
1999,Oman,15593456177.0,0.33149557,2.111150506
1999,Pakistan,62973857069.0,3.66013274,4.142637181
1999,Philippines,85640171045.0,3.346451184,5.939049018
1999,Qatar,12393131868.0,7.927137935,2.181703204
1999,Saudi Arabia,161717000000.0,-3.763285218,-1.333763502
1999,Singapore,86286849755.0,5.718371757,0.016709834
1999,Sri Lanka,15656327860.0,4.300540498,4.69170563
1999,Syrian Arab Republic,72970334076.0,-3.553449871,-3.703703704
1999,Tajikistan,1086612583.0,3.699550717,11.18745334
1999,Thailand,126669000000.0,4.572307751,0.284726459
1999,Timor-Leste,1236354422.0,4.942936305,4.843521556
1999,Turkiye,256396000000.0,-3.263168406,64.86748764
1999,United Arab Emirates,84445473111.0,2.902213645,2.080245139
1999,Uzbekistan,17078465982.0,4.300000002,12.17375952
1999,Viet Nam,28683659007.0,4.773586883,4.117102358
1999,"Yemen, Rep.",7639325296.0,3.775530496,8.660219494
2000,Afghanistan,7652785670.0,4.74796003,6.124619936
2000,Armenia,1911563669.0,5.900000003,-0.790883769
2000,Azerbaijan,5272615723.0,11.09999914,1.805003037
2000,Bahrain,9062898936.0,5.300070056,-0.704852953
2000,Bangladesh,53369787319.0,5.293294719,2.208256209
2000,Bhutan,424448931.0,3.355068285,4.012120811
2000,Brunei Darussalam,6001282104.0,2.849421858,1.558152476
2000,Cambodia,3654031716.0,9.993580323,-0.791992529
2000,China,1211330000000.0,8.490093404,0.347811227
2000,Cyprus,9985844486.0,5.965310315,4.141657647
2000,Georgia,3057475335.0,1.838341066,4.063962014
2000,India,468395000000.0,3.840991157,4.00943591
2000,Indonesia,165021000000.0,4.920067748,3.68861916
2000,"Iran, Islamic Rep.",109592000000.0,5.845527476,14.47675132
2000,Iraq,48364250944.0,16.92166569,4.978962132
2000,Israel,136036000000.0,8.671655277,1.03264095
2000,Japan,4968360000000.0,2.764647551,-0.676578684
2000,Jordan,8460789845.0,4.245711921,0.666880926
2000,Kazakhstan,18291990662.0,9.800000002,13.18089059
2000,"Korea, Rep.",576179000000.0,9.060833325,2.259165801
2000,Kuwait,37718743480.0,4.694581871,1.812946139
2000,Kyrgyz Republic,1369688498.0,5.443336633,18.70073428
2000,Lao PDR,1731198022.0,5.798782329,25.08464143
2000,Lebanon,17260364842.0,1.34187162,31.6503076
2000,Malaysia,93789736842.0,8.85886817,1.534740237
2000,Maldives,624337145.3,3.845810392,-1.174756812
2000,Mongolia,1136896124.0,1.146062137,11.59553876
2000,Myanmar,8905066164.0,13.74593056,-0.109165515
2000,Nepal,5494252208.0,6.199999982,2.478820207
2000,Oman,19507452536.0,6.551066885,2.111150506
2000,Pakistan,99484802345.0,4.260088011,4.366664513
2000,Philippines,83669788255.0,4.382504833,3.977125032
2000,Qatar,17759890110.0,7.927137935,1.650335224
2000,Saudi Arabia,189515000000.0,5.625416146,-1.124994779
2000,Singapore,96076539926.0,9.038316326,1.361623924
2000,Sri Lanka,16330814180.0,6.000033158,6.17627591
2000,Syrian Arab Republic,80590022272.0,0.675642589,-3.846153846
2000,Tajikistan,860541842.3,8.324324495,11.18745334
2000,Thailand,126392000000.0,4.455247043,1.591969175
2000,Timor-Leste,366924300.0,4.942936305,4.843521556
2000,Turkiye,274295000000.0,6.933239705,54.91537058
2000,United Arab Emirates,104337000000.0,10.85270421,2.080245139
2000,Uzbekistan,13760513969.0,3.835,12.17375952
2000,Viet Nam,31172518403.0,6.787316405,-1.710337279
2000,"Yemen, Rep.",9679316770.0,6.181915593,4.59
2001,Afghanistan,7652785670.0,4.74796003,6.124619936
2001,Armenia,2118467913.0,9.599999999,3.145904647
2001,Azerbaijan,5707616204.0,9.899999865,1.547195902
2001,Bahrain,8976196809.0,2.490948108,-1.207571802
2001,Bangladesh,53991289844.0,5.077287775,2.007173742
2001,Bhutan,461479581.8,8.348954483,3.414789461
2001,Brunei Darussalam,5601018684.0,2.744040518,0.595890411
2001,Cambodia,3984000517.0,8.148386097,-0.6006483
2001,China,1339400000000.0,8.335733476,0.719125609
2001,Cyprus,10397897086.0,3.952560541,1.973041917
2001,Georgia,3219462262.0,4.805453273,4.646044421
2001,India,485441000000.0,4.823966266,3.779293122
2001,Indonesia,160447000000.0,3.643466448,11.50011488
2001,"Iran, Islamic Rep.",126879000000.0,2.392172712,11.27424713
2001,Iraq,36176430129.0,1.761480081,16.3740815
2001,Israel,134636000000.0,0.334070643,1.151315789
2001,Japan,4374710000000.0,0.386103426,-0.740055504
2001,Jordan,8975814653.0,5.269957575,1.772204374
2001,Kazakhstan,22152689180.0,13.5,8.354137772
2001,"Korea, Rep.",547656000000.0,4.852399572,4.066575879
2001,Kuwait,34889559870.0,0.213332576,1.3
2001,Kyrgyz Republic,1525116370.0,5.321621422,6.919679894
2001,Lao PDR,1768619058.0,5.75141288,7.811807948
2001,Lebanon,17649751244.0,3.839669277,31.6503076
2001,Malaysia,92783947368.0,0.517675319,1.416784732
2001,Maldives,870031676.8,-3.943634354,0.67257737
2001,Mongolia,1267997934.0,2.952710543,6.277360205
2001,Myanmar,6477790688.0,11.34399707,21.10130538
2001,Nepal,6007055042.0,4.799892143,2.688303735
2001,Oman,19452000520.0,4.482802531,-0.816666667
2001,Pakistan,97145618480.0,3.651350171,3.148261446
2001,Philippines,78921234458.0,3.04923151,5.345501956
2001,Qatar,17538461538.0,3.898186662,1.471334348
2001,Saudi Arabia,184138000000.0,-1.210743868,-1.120944775
2001,Singapore,89793790670.0,-1.070862751,0.997197956
2001,Sri Lanka,15749753805.0,-1.545408134,14.1584558
2001,Syrian Arab Republic,86771314031.0,1.047287102,3.0
2001,Tajikistan,1080772703.0,9.580836178,38.59188945
2001,Thailand,120296000000.0,3.44424901,1.626908873
2001,Timor-Leste,477443500.0,16.35138092,4.843521556
2001,Turkiye,201753000000.0,-5.750006555,54.40018876
2001,United Arab Emirates,103312000000.0,1.39908503,2.080245139
2001,Uzbekistan,11401421329.0,4.16383825,12.17375952
2001,Viet Nam,32685198809.0,6.192893312,-0.431544512
2001,"Yemen, Rep.",9852990693.0,3.803645872,11.91159129
2002,Afghanistan,3825701406.0,4.74796003,6.124619936
2002,Armenia,2376335048.0,13.2,1.060049293
2002,Azerbaijan,6236087738.0,9.438916269,2.77116472
2002,Bahrain,9593510638.0,3.348550668,-0.495540139
2002,Bangladesh,54724081491.0,3.83312394,3.332564933
2002,Bhutan,520846133.5,10.99228184,2.455357143
2002,Brunei Darussalam,5843368268.0,3.872096967,-2.314972425
2002,Cambodia,4284028483.0,6.578939499,0.211466568
2002,China,1470560000000.0,9.13363079,-0.731970902
2002,Cyprus,11420227885.0,3.722956499,2.801155052
2002,Georgia,3395766678.0,5.473836801,5.5878373
2002,India,514938000000.0,3.803975321,4.297152039
2002,Indonesia,195661000000.0,4.499475389,11.90011757
2002,"Iran, Islamic Rep.",128627000000.0,8.078829279,14.33593374
2002,Iraq,32928454672.0,-8.198469824,19.3166946
2002,Israel,125061000000.0,-0.114220928,5.772357724
2002,Japan,4182850000000.0,0.041962499,-0.923494027
2002,Jordan,9582510578.0,5.783807927,1.83299389
2002,Kazakhstan,24636598527.0,9.8,5.836924521
2002,"Korea, Rep.",627247000000.0,7.725142675,2.762262103
2002,Kuwait,38135788414.0,3.014283152,0.888450148
2002,Kyrgyz Republic,1605643105.0,-0.017324602,2.134209863
2002,Lao PDR,1758176653.0,5.918743684,10.63134463
2002,Lebanon,19152238806.0,3.423149828,31.6503076
2002,Malaysia,100846000000.0,5.390988307,1.807872463
2002,Maldives,897031250.0,7.268386313,4.178672399
2002,Mongolia,1396555720.0,4.732978466,0.917074687
2002,Myanmar,6777632512.0,12.02551343,57.07451126
2002,Nepal,6050875807.0,0.120143177,3.029399487
2002,Oman,20142756047.0,-1.100905293,-0.279578823
2002,Pakistan,97923302809.0,2.594816684,3.290344726
2002,Philippines,84307345888.0,3.716255002,2.722772277
2002,Qatar,19363736264.0,7.18215168,0.24
2002,Saudi Arabia,189606000000.0,-2.819174403,0.247186514
2002,Singapore,92538372870.0,3.923360767,-0.391676867
2002,Sri Lanka,16536535647.0,3.964675685,9.55103167
2002,Syrian Arab Republic,90558485523.0,3.954831927,-0.130505282
2002,Tajikistan,1221106073.0,10.80000376,12.24998478
2002,Thailand,134301000000.0,6.149036052,0.697308977
2002,Timor-Leste,469455500.0,-6.703651824,4.843521556
2002,Turkiye,240249000000.0,6.447722047,44.96412095
2002,United Arab Emirates,109816000000.0,2.43345681,2.080245139
2002,Uzbekistan,9687788513.0,3.973488192,12.17375952
2002,Viet Nam,35064105501.0,6.320820992,3.830828382
2002,"Yemen, Rep.",10693430511.0,3.935231505,12.23853394
2003,Afghanistan,4520946849.0,8.832277813,6.124619936
2003,Armenia,2807061009.0,14.0,4.721553366
2003,Azerbaijan,7276413079.0,10.2082994,2.23386493
2003,Bahrain,11074813830.0,6.296441979,1.593625498
2003,Bangladesh,60158929188.0,4.7395674,5.668707734
2003,Bhutan,603999374.5,7.823302361,2.572308617
2003,Brunei Darussalam,6557397070.0,2.903955477,0.3
